Sample	m 	n	tcrease	tpanel	W	bend stiff 0.3	bend stiff 0.6	bend stiff 0.9	axial stiff 0.3	axial stiff 0.6	axial stiff 0.9
219	24	6	0.000702396	0.005524734	2.62E-03	3.32E+05	1.22E+05	40444.97104	1593585.863	761445.339	401100.3316
220	24	6	0.000762845	0.001090782	1.81E-03	8.00E+03	2.87E+03	2687.609993	20800.87825	14549.58244	24263.38864
221	30	6	0.000776212	0.003387974	3.38E-03	9.86E+04	3.55E+04	14995.71472	371864.1159	205052.4792	145856.785
222	3.00E+01	9	0.000544084	0.003182554	2.51E-03	6.86E+04	2.09E+04	9297.450013	315371.6314	176578.177	131367.3397
223	3.60E+01	12	0.000851439	0.001642836	3.01E-03	6.64E+03	2.22E+03	1766.731582	32969.31471	22184.4565	31142.78862
224	30	12	0.000915054	0.004256983	3.70E-03	7.21E+04	2.10E+04	9332.877592	376335.8162	214356.6693	167868.2871
225	2.40E+01	12	0.000900879	0.001716116	1.75E-03	9.82E+03	3.38E+03	2834.607548	48795.46281	33560.00876	49622.87633
226	24	12	0.000737256	0.005958457	2.46E-03	2.31E+05	6.12E+04	20279.14989	1269140.99	626569.7238	363490.1966
227	24	9	0.000525348	0.004021584	1.36E-03	1.86E+05	5.35E+04	18424.18361	940490.3061	464835.032	263329.4478
228	30	6	0.000732078	0.00433982	1.18E-03	2.46E+05	1.03E+05	29760.5744	1937452.476	752849.4307	309111.9824
229	2.40E+01	12	0.000537015	0.004012008	3.68E-03	5.43E+04	1.67E+04	9097.211966	275019.2237	167849.3381	162877.0098
230	30	12	0.000950983	0.005929755	1.93E-03	2.93E+05	7.26E+04	19862.24442	1758617.708	755937.4502	356397.8886
231	30	6	0.000558934	0.004015176	2.38E-03	1.69E+05	6.46E+04	22380.11117	842756.9662	412372.1057	224556.6786
232	36	12	0.000691813	0.003536306	2.14E-03	7.68E+04	2.13E+04	7803.370184	419739.2818	219480.3752	139994.9877
233	30	6	0.000679776	0.001614435	2.38E-03	2.07E+04	7.15E+03	4480.615519	59940.25555	37919.77308	42154.95223
234	36	9	0.000823391	0.001409844	3.00E-03	7.02E+03	2.37E+03	1867.929195	26999.63141	18066.1598	25167.88334
235	36	6	0.000794664	0.004290866	1.77E-03	1.79E+05	7.88E+04	23640.72228	1500851.669	593255.653	248949.2716
236	36	12	0.000770647	0.005403235	1.13E-03	3.37E+05	7.80E+04	17962.98154	2378038.253	830430.9864	323579.6413
237	3.60E+01	12	0.000741468	0.002594955	2.46E-03	2.91E+04	8.73E+03	4308.00587	150277.1681	88849.73707	77504.25286
238	3.60E+01	9	0.00083638	0.002265714	3.29E-03	2.42E+04	7.70E+03	4283.584404	100002.736	61065.94451	59434.06698
239	30	9	0.000857323	0.003567489	1.23E-03	1.57E+05	4.57E+04	14462.14023	838008.0201	393128.5925	206080.8651
240	24	9	0.000579241	0.003328585	2.60E-03	6.66E+04	2.07E+04	10672.10038	291252.6603	171587.1093	149232.2725
241	30	9	0.00082688	0.003311125	1.54E-03	1.12E+05	3.32E+04	11904.58229	549095.9698	280012.4317	168858.9998
242	24	12	0.000513962	0.002676916	1.26E-03	4.61E+04	1.37E+04	6679.087381	237498.3247	139718.3978	120179.9025
243	24	9	0.000583363	0.004115614	1.79E-03	1.60E+05	4.69E+04	17546.5053	778881.6461	403119.6567	249708.0881
244	36	6	0.000735408	0.004442932	3.10E-03	1.60E+05	6.68E+04	21889.92824	1020288.88	465021.2053	226597.8745
245	36	9	0.000715719	0.004144759	3.38E-03	1.14E+05	3.45E+04	12385.18703	590536.1532	299754.6582	177569.2029
246	3.60E+01	12	0.000773168	0.001458105	2.42E-03	5.78E+03	1.94E+03	1556.895946	28714.6427	19362.61471	27421.71908
247	36	6	0.000939613	0.001584805	1.38E-03	3.11E+04	1.13E+04	5203.345849	114341.8746	65040.98983	50672.45279
248	36	9	0.000835016	0.004434346	2.16E-03	1.80E+05	5.34E+04	15938.86273	1071001.338	475776.5366	230203.5505
249	30	12	0.000933772	0.002496114	2.03E-03	2.78E+04	8.52E+03	4622.518001	142003.6064	86542.45574	83175.39916
250	36	12	0.000648705	0.004011572	3.88E-03	6.49E+04	1.87E+04	7791.970659	343503.3359	190625.1871	139540.7502
251	24	12	0.000679353	0.004161974	3.82E-03	5.82E+04	1.78E+04	9567.547413	296459.1231	180167.7184	171624.7367
252	36	6	0.000789497	0.002690432	1.97E-03	7.78E+04	3.03E+04	11356.3298	373815.8466	190319.0535	113853.8722
253	24	6	0.000885062	0.001134035	3.53E-03	4.91E+03	1.86E+03	2203.326234	12376.21612	9145.24502	19242.25929
254	30	6	0.000718505	0.002850512	1.93E-03	9.42E+04	3.45E+04	13665.01849	384258.6523	204723.2837	134254.134
255	30	6	0.00073368	0.004667193	3.20E-03	1.97E+05	7.53E+04	26073.10015	984826.5311	480726.4317	261670.7882
256	3.60E+01	9	0.000796661	0.003135322	3.50E-03	5.48E+04	1.69E+04	7526.486356	248956.0527	140317.4159	106114.4442
257	36	6	0.00090531	0.002392827	3.20E-03	4.63E+04	1.68E+04	7737.243539	168494.0101	96253.61944	75439.4097
258	36	9	0.000524524	0.003583158	2.47E-03	1.00E+05	3.03E+04	10788.50393	525967.6794	265405.9291	155131.8216
259	3.00E+01	12	0.00075291	2.07E-03	2.54E-03	1.31E+04	4.29E+03	3027.495357	65589.59393	43006.55672	53801.62389
260	24	6	0.000518247	2.27E-03	3.15E-03	3.60E+04	1.23E+04	8004.696887	100296.7711	63828.83684	73719.42689
261	36	12	0.000521694	0.003469937	1.25E-03	1.12E+05	2.95E+04	9023.078304	652429.0149	306034.7373	161588.5938
262	30	9	0.000703631	0.005294425	3.92E-03	1.79E+05	5.29E+04	18972.13176	909422.1316	460641.4202	271673.189
263	30	9	0.000963152	0.001270911	2.74E-03	5.09E+03	1.81E+03	1779.675609	19118.28388	13525.84374	23396.10724
264	24	12	0.000732587	0.003094892	2.96E-03	3.18E+04	1.01E+04	6318.371476	160392.4674	102079.9525	113031.4462
265	24	12	0.0008911	0.002016878	3.51E-03	8.04E+03	2.90E+03	2875.044265	39543.66047	28347.32568	49177.16762
266	24	9	0.000809173	0.005150463	1.47E-03	3.21E+05	8.95E+04	26696.49992	1752941.247	784999.5936	383133.467
267	3.60E+01	9	0.000604617	0.001251651	2.80E-03	5.27E+03	1.81E+03	1530.231239	20236.69144	13741.3073	20461.70541
268	30	9	0.000595889	0.001293584	3.91E-03	3.71E+03	1.37E+03	1536.275893	13920.9353	10111.4446	19728.49129
269	36	6	0.000703621	0.005817668	2.03E-03	2.67E+05	1.23E+05	34437.92447	3028135.581	1041214.449	372678.6506
270	3.00E+01	12	0.00080047	0.003169764	2.14E-03	5.18E+04	1.52E+04	6854.801485	269842.0336	154738.6926	123443.1358
271	24	12	0.000682972	2.24E-03	1.21E-03	2.89E+04	8.94E+03	5008.070417	147384.2338	90804.63022	90083.21951
272	36	9	0.00087078	2.14E-03	1.56E-03	3.92E+04	1.21E+04	5270.317004	173039.2135	97384.08726	73734.61405
273	30	12	0.000902769	5.20E-03	3.91E-03	1.19E+05	3.34E+04	12905.05597	637384.3456	342144.6985	231598.5193
274	36	9	0.00095687	4.50E-03	3.15E-03	1.47E+05	4.39E+04	14582.66943	788401.9224	381538.9922	208910.5523
275	24	6	0.000669217	1.36E-03	3.68E-03	7.64E+03	2.80E+03	2919.01239	19492.47688	13961.8533	25878.16226
276	36	9	0.000995288	4.80E-03	1.57E-03	2.53E+05	7.43E+04	19532.69071	1742057.912	673356.9067	282503.1049
277	24	9	0.000799112	1.97E-03	1.09E-03	3.42E+04	1.08E+04	5975.718447	139515.0599	85207.35293	82696.312
278	3.00E+01	9	0.000605818	2.87E-03	3.42E-03	3.97E+04	1.25E+04	6845.018713	170694.6618	102697.9411	95424.11935
279	24	9	0.000851866	5.18E-03	2.69E-03	2.11E+05	6.15E+04	22515.84808	1026924.599	526611.5547	320345.9964
280	3.60E+01	12	0.000952147	2.83E-03	1.91E-03	4.64E+04	1.33E+04	5556.035439	246551.1504	136783.8618	100065.4058
281	24	6	0.00090154	0.005927871	1.93E-03	4.28E+05	1.63E+05	48553.82724	2553178.25	1089571.295	490397.3631
282	2.40E+01	6	0.000797614	0.005446722	2.66E-03	3.21E+05	1.17E+05	39412.49395	1510980.263	727968.4287	390170.2475
283	2.40E+01	6	0.000548416	0.001853077	3.45E-03	1.92E+04	6.69E+03	5295.333868	50910.06769	34142.97242	48217.87749
284	36	9	0.000996265	0.001614633	1.83E-03	1.62E+04	5.18E+03	2979.738921	65251.08874	40355.137	41100.31717
285	30	6	0.000855344	0.001722701	2.65E-03	2.26E+04	7.81E+03	4852.035857	65828.6305	41556.44018	45792.03795
286	30	12	0.000851983	0.001310534	3.15E-03	3.00E+03	1.12E+03	1298.598474	14653.37533	10820.02643	21819.7073
287	36	9	0.000529025	0.00388641	3.14E-03	1.03E+05	3.11E+04	11378.43559	530705.0204	271875.1021	163471.8369
288	30	9	0.000518641	0.002501994	1.30E-03	6.25E+04	1.89E+04	7821.626309	291006.5134	158835.7509	110684.42
289	3.00E+01	9	0.000600271	0.005743687	1.60E-03	3.78E+05	1.07E+05	27576.15979	2538728.277	978217.4069	403504.561
290	36	9	0.00093995	0.005395653	3.98E-03	1.91E+05	5.70E+04	18168.12522	1075213.741	504331.597	262096.1891
291	36	12	0.000885474	0.001453282	3.39E-03	4.20E+03	1.47E+03	1366.660506	20715.9494	14470.03925	23714.95877
292	24	9	0.000910421	0.003714007	1.15E-03	1.75E+05	5.02E+04	17186.57973	855323.5731	424172.4772	243745.1631
293	36	9	0.000689062	0.004155274	1.86E-03	1.70E+05	5.05E+04	14987.54055	1026124.258	453418.9502	217298.1385
294	30	6	0.000966567	0.002807725	3.67E-03	6.04E+04	2.12E+04	10413.35511	199914.5715	117381.3071	100038.7923
295	3.00E+01	9	0.000891196	0.003988448	3.24E-03	1.01E+05	3.05E+04	12550.4938	468959.8909	255564.5753	177475.8373
296	24	12	0.00099594	0.002298063	3.12E-03	1.31E+04	4.49E+03	3757.972638	64790.62283	44543.62065	65733.25002
297	30	12	0.000823892	0.005270176	2.37E-03	1.87E+05	4.91E+04	15553.03132	1052075.011	506464.3515	278769.0182
298	2.40E+01	12	0.000803997	0.00504167	3.65E-03	1.04E+05	3.03E+04	13493.80584	541791.9497	308336.2809	242556.4446
299	36	12	0.000726049	0.002669073	1.74E-03	4.29E+04	1.24E+04	5188.128768	227685.8732	126741.48	93349.08228
300	36	6	0.000636567	0.002275612	3.59E-03	3.80E+04	1.36E+04	6691.466493	129529.0797	76025.45389	64497.66752
301	30	6	0.000816933	0.001200581	3.64E-03	6.47E+03	2.31E+03	2146.432399	16888.25797	11734.44024	19428.47917
302	24	9	0.000833974	0.003332475	2.59E-03	6.73E+04	2.09E+04	10734.86417	287811.5092	170368.841	149795.9689
303	36	12	0.000953029	0.004292917	3.64E-03	8.27E+04	2.33E+04	9009.380499	446310.1981	239641.3987	161841.9257
304	3.60E+01	12	0.000544143	0.002622397	3.20E-03	2.35E+04	7.22E+03	3938.99873	119804.8257	73081.39955	70613.33227
305	24	6	0.000831464	0.002129182	3.03E-03	3.15E+04	1.08E+04	7295.923845	87791.37206	56651.66972	67830.74852
306	36	6	0.000720683	0.005139948	2.77E-03	2.09E+05	9.14E+04	27734.58546	1688827.736	692990.4217	293247.3742
307	30	12	0.000813299	0.003064305	3.18E-03	3.28E+04	1.01E+04	5556.587842	166931.4828	102242.7075	99825.72829
308	24	9	0.000885918	0.004610978	3.72E-03	1.19E+05	3.62E+04	16500.1485	533182.9151	301696.7657	232142.992
309	24	6	0.000747053	0.003543237	2.25E-03	1.42E+05	4.95E+04	20531.11684	515180.1767	281826.5663	197806.3077
310	2.40E+01	9	0.000588919	0.00585567	1.93E-03	3.60E+05	1.01E+05	30163.73028	1967667.927	891717.8417	434626.2001
311	36	6	0.000537369	0.005559779	1.47E-03	2.64E+05	1.24E+05	33791.44574	3519930.987	1122930.45	369938.8793
312	30	9	0.000834294	0.005082431	2.45E-03	2.26E+05	6.55E+04	20604.35806	1237212.688	576192.2463	296233.8602
313	24	12	0.000570205	0.003649735	3.99E-03	3.85E+04	1.22E+04	7510.182665	193419.7779	122568.6433	134103.824
314	36	9	0.000537285	0.005776223	2.43E-03	2.93E+05	8.61E+04	22919.23507	2030514.786	802787.6211	338275.3007
315	30	6	0.000534763	0.005171502	2.19E-03	2.72E+05	1.11E+05	33481.6229	1873132.569	798690.2741	346442.3905
316	24	9	0.000994009	0.001061042	3.81E-03	2.03E+03	8.40E+02	1352.233397	7369.776142	5914.394186	16496.68632
317	36	9	0.000935496	0.004861169	2.23E-03	2.15E+05	6.38E+04	18217.84717	1340128.066	571237.0286	263433.8174
318	36	12	0.000836606	0.003906403	3.13E-03	7.29E+04	2.07E+04	8084.885866	392059.3906	211878.806	145193.0882
319	30	12	0.0006763	0.001985747	1.02E-03	2.74E+04	8.18E+03	4014.037013	141254.2452	83357.92323	72338.49337
320	24	9	0.000751716	0.001721934	3.15E-03	8.84E+03	3.17E+03	3108.209478	33600.52854	23787.80935	40669.05875
321	24	9	0.000814608	0.005228864	3.45E-03	1.77E+05	5.24E+04	20997.90807	833757.2534	446248.4391	297702.6944
322	24	6	0.00058794	0.002029211	1.29E-03	5.52E+04	1.89E+04	9522.252808	173667.5712	102855.0943	90374.17809
323	36	6	0.000761408	0.002391694	1.72E-03	6.58E+04	2.54E+04	9760.213439	301997.8377	156672.2142	97376.872
324	24	12	0.000846921	0.001150467	2.04E-03	2.82E+03	1.10E+03	1401.248003	13686.30535	10442.63435	23208.33495
325	24	9	0.000545213	0.003625773	3.87E-03	5.93E+04	1.88E+04	10655.60323	255966.4093	155017.8438	148192.348
326	3.60E+01	12	0.000946619	0.002607599	3.76E-03	2.01E+04	6.27E+03	3678.74676	101775.5714	63420.50884	66012.39526
327	24	6	0.000944326	0.003294032	1.37E-03	1.63E+05	5.81E+04	21606.88337	668691.7401	344108.0884	211426.3065
328	24	12	0.000913768	0.004259189	1.64E-03	1.32E+05	3.63E+04	13374.02305	711861.018	373294.1082	241108.9229
329	30	6	0.000503196	0.002590223	1.64E-03	8.43E+04	3.08E+04	12276.16024	339952.3629	181979.6864	120235.1035
330	30	6	0.000765844	0.002374651	3.03E-03	4.60E+04	1.60E+04	8285.320093	147114.0646	87855.71406	79104.41137
331	36	12	0.000541793	0.002750138	3.73E-03	2.33E+04	7.21E+03	4034.228394	118738.502	72946.2968	72257.15195
332	36	12	0.0005753	0.001675945	3.35E-03	6.25E+03	2.11E+03	1729.353489	30966.38617	20989.79672	30375.59333
333	24	12	0.00089408	0.00416164	3.47E-03	6.38E+04	1.93E+04	9926.848034	326822.0576	196034.3085	178638.2385
334	30	9	0.000721109	0.004431649	3.63E-03	1.21E+05	3.63E+04	14414.02406	580438.1488	310103.2774	204930.8035
335	36	6	0.000815093	0.003511232	3.38E-03	1.01E+05	3.93E+04	14727.66032	483218.1111	247118.4733	147912.9272
336	3.00E+01	6	0.000540476	0.003955509	1.50E-03	1.97E+05	7.89E+04	24721.21844	1229637.531	544776.8237	253398.0338
337	24	6	0.000792293	0.002826125	2.69E-03	7.27E+04	2.48E+04	12861.66358	224976.1488	134427.2741	121660.9414
338	24	6	0.000564598	0.003930671	1.84E-03	2.00E+05	7.16E+04	26091.62645	833942.329	425337.2431	254875.9022
339	2.40E+01	12	0.000916227	0.00385581	3.52E-03	5.07E+04	1.56E+04	8665.293974	257886.5091	158444.48	155750.6752
340	36	6	0.00086212	0.001031525	2.65E-03	6.41E+03	2.25E+03	1741.34182	17500.20318	11664.11301	16194.38557
341	36	9	0.000923699	0.005494528	1.54E-03	3.27E+05	9.59E+04	23593.57552	2539680.452	892258.5868	344949.456
342	3.60E+01	9	0.000914235	0.005530824	1.86E-03	3.06E+05	8.99E+04	22946.07015	2230168.397	830044.6663	335213.1713
343	30	9	0.000856678	0.004112592	1.93E-03	1.61E+05	4.72E+04	15780.95079	834218.7988	406506.9741	225249.0709
344	24	12	0.000544714	0.001098148	1.70E-03	2.79E+03	1.07E+03	1317.513652	13587.98715	10246.03493	21700.52868
345	2.40E+01	9	0.000853999	0.003252383	2.70E-03	6.08E+04	1.90E+04	10135.45727	257163.781	154148.4207	141079.9253
346	3.60E+01	12	0.000577635	0.005429518	3.21E-03	1.70E+05	4.48E+04	13898.61138	975094.2734	461496.6226	248189.5104
347	30	12	0.000869708	0.005602517	2.11E-03	2.39E+05	6.08E+04	17759.27295	1390832.922	631105.9778	318415.0394
348	3.00E+01	9	0.000605026	0.003192951	3.37E-03	5.38E+04	1.67E+04	8335.068391	238011.892	138952.9385	116929.5618
349	36	9	0.000900071	0.002611995	2.76E-03	4.13E+04	1.28E+04	5977.185731	180170.5816	103793.4692	83691.54534
350	36	6	0.000500275	0.003896913	2.22E-03	1.44E+05	6.05E+04	19513.52665	960581.6139	432982.7701	203339.3256
351	2.40E+01	12	0.00058277	0.002156281	2.69E-03	1.23E+04	4.22E+03	3504.19068	61016.96056	41899.23796	61335.20235
352	24	12	0.000669343	0.003875803	2.80E-03	6.34E+04	1.90E+04	9472.707806	325449.0973	192982.103	170234.8035
353	30	9	0.000945403	0.003961143	1.60E-03	1.68E+05	4.90E+04	15775.44323	883203.9464	420080.2132	224719.0826
354	36	9	0.000793723	0.002907627	3.68E-03	4.31E+04	1.34E+04	6442.390591	189660.5242	110012.9828	90414.29503
355	24	9	0.000566599	0.001205994	2.32E-03	4.25E+03	1.60E+03	1863.823676	15920.59505	11752.68901	23728.59701
356	30	9	0.00077566	0.004533565	2.04E-03	1.96E+05	5.69E+04	18150.07825	1059406.036	498612.4097	260586.8795
357	30	9	0.000571533	0.001188505	1.39E-03	7.67E+03	2.59E+03	2014.082632	29638.86702	19794.53815	27130.73086
358	30	6	0.000766691	0.001597382	3.47E-03	1.47E+04	5.10E+03	3718.601099	40427.48613	26564.20575	34518.40141
359	36	9	0.000557288	0.004132734	3.30E-03	1.15E+05	3.48E+04	12417.0029	605316.0266	305632.4858	178700.9165
360	36	12	0.000571787	0.005595762	1.99E-03	2.58E+05	6.36E+04	16665.29888	1628270.123	667529.1782	298652.6092
361	3.60E+01	12	0.000536276	0.002775418	3.78E-03	2.37E+04	7.31E+03	4078.571127	120347.7496	73887.55569	73042.15452
362	24	9	0.000646542	0.002501095	3.72E-03	2.17E+04	7.31E+03	5599.145331	86910.24798	57508.1456	75847.3097
363	24	9	0.000932081	0.005905867	3.57E-03	2.36E+05	6.89E+04	25449.48984	1146369.727	590369.299	362076.8661
364	36	12	0.000541169	0.002817437	3.00E-03	3.05E+04	9.19E+03	4597.281472	157129.9493	93266.64613	82445.30624
365	36	12	0.000812701	0.003791583	2.17E-03	9.14E+04	2.51E+04	8751.456355	506764.6747	258518.1529	157116.7541
366	2.40E+01	9	0.000554156	0.001551521	3.64E-03	5.69E+03	2.12E+03	2422.384971	21605.7188	15837.82935	31110.62038
367	3.00E+01	12	0.000600924	0.001650913	3.17E-03	5.58E+03	1.97E+03	1870.62641	27437.84782	19337.90283	32235.29661
368	30	6	0.00092065	0.002346896	1.43E-03	7.40E+04	2.69E+04	10984.02725	293283.8189	158181.1805	107565.3143
369	24	12	0.000917736	0.005216241	1.12E-03	3.05E+05	7.46E+04	20654.40349	1785828.597	775438.958	371353.4617
370	30	6	0.000518634	0.003215149	3.95E-03	7.91E+04	2.80E+04	12827.09726	272499.3679	155172.9175	122548.6319
371	36	12	0.000941555	0.005667468	2.86E-03	2.06E+05	5.31E+04	15444.28807	1226515.435	553478.4448	276969.7152
372	24	9	0.000729121	0.001702097	2.19E-03	1.20E+04	4.14E+03	3505.286404	46085.25147	31497.62462	46729.12534
373	24	12	0.000533001	0.001726824	3.62E-03	4.94E+03	1.86E+03	2144.388317	24121.49392	17934.76912	35695.39289
374	24	9	0.000842321	0.004171555	2.35E-03	1.34E+05	3.98E+04	16377.28085	615581.0657	334437.9493	231428.0738
375	24	12	0.0009565	0.003667325	2.09E-03	7.09E+04	2.08E+04	9595.595814	367943.2937	212491.3081	173196.2236
376	36	9	0.000732991	0.00182826	2.40E-03	1.77E+04	5.66E+03	3296.611328	72040.90753	44594.48644	45583.19284
377	3.60E+01	12	0.000617147	0.001233575	3.22E-03	2.71E+03	9.76E+02	1027.444175	13272.49004	9521.437246	17483.0401
378	3.60E+01	9	0.000562372	0.001804347	3.20E-03	1.31E+04	4.27E+03	2830.203038	52879.15984	33731.14659	38870.77901
379	30	12	0.000643753	0.00303086	3.62E-03	2.81E+04	8.79E+03	5173.242031	142231.1158	88798.75855	92638.38688
380	36	9	0.00082841	0.001638681	3.58E-03	9.09E+03	3.04E+03	2275.522283	35269.26037	23301.71433	30816.62105
381	30	12	0.000565204	0.00198197	2.31E-03	1.27E+04	4.14E+03	2907.400707	63462.17329	41554.30307	51675.07955
382	30	12	0.000897812	0.002886966	1.94E-03	4.37E+04	1.29E+04	6059.826388	226594.3683	131703.0108	109229.7769
383	30	6	0.000825045	0.00401597	2.49E-03	1.65E+05	6.31E+04	22148.20634	809485.5274	397932.5303	221619.523
384	3.00E+01	9	0.000512595	0.002561104	1.52E-03	5.84E+04	1.78E+04	7678.75269	268378.8792	149033.3815	108487.672
385	36	12	0.000894649	0.002480601	1.57E-03	3.84E+04	1.11E+04	4759.581619	203310.9724	114008.121	85742.38805
386	30	6	0.000880696	0.001526853	3.70E-03	1.23E+04	4.31E+03	3332.785843	33442.6124	22296.09517	30800.92815
387	30	6	0.000790346	0.003201909	1.16E-03	1.50E+05	5.93E+04	19326.65518	854948.1671	389818.6942	195301.8718
388	3.60E+01	12	0.000589713	0.005242935	1.87E-03	2.31E+05	5.75E+04	15359.16821	1440594.903	602460.8759	275215.1759
389	24	12	0.000648367	0.003947063	2.27E-03	8.05E+04	2.34E+04	10507.99044	417964.523	238548.0543	188931.4479
390	24	12	0.000692842	0.002622164	3.77E-03	1.58E+04	5.37E+03	4347.14178	78237.44812	53388.20337	76295.9991
391	30	9	0.00088766	0.003024373	1.93E-03	7.49E+04	2.26E+04	9430.230921	338720.8085	186290.3802	132725.4457
392	24	6	0.000618151	0.003910129	1.10E-03	2.54E+05	9.45E+04	30030.38026	1325534.81	606487.8131	300077.1097
393	3.60E+01	12	0.000558648	0.001504442	1.96E-03	7.62E+03	2.49E+03	1770.759379	38081.07244	24952.0422	31464.50103
394	36	9	0.000709943	0.003695717	1.27E-03	1.65E+05	4.89E+04	13907.27797	1033074.414	438387.0671	201150.0136
395	30	12	0.000580001	0.005324336	3.67E-03	1.34E+05	3.71E+04	13692.59208	718408.0427	376437.6538	244573.5163
396	30	6	0.000920857	0.001980774	2.39E-03	3.51E+04	1.22E+04	6587.633017	109396.3925	66319.56136	62921.40904
397	24	6	0.000925555	0.003683902	3.49E-03	1.16E+05	3.97E+04	18652.1072	379652.0564	219063.6372	177748.9489
398	2.40E+01	12	0.000904387	0.003742386	3.33E-03	4.91E+04	1.51E+04	8405.425633	249836.5897	153547.6603	151089.4599
399	36	12	0.000924966	0.002491115	1.21E-03	4.87E+04	1.37E+04	5291.840889	263334.5253	141104.0708	95288.82324
400	36	12	0.00055774	0.00292124	1.89E-03	5.10E+04	1.46E+04	5868.834472	272130.9286	148988.9898	105279.1055
401	36	12	0.000610493	0.002029446	1.11E-03	2.99E+04	8.72E+03	3802.056506	157639.0633	89146.60707	68444.60372
402	30	6	0.000913034	0.001319005	3.96E-03	7.82E+03	2.78E+03	2472.79021	20564.57221	14160.75539	22513.39013
403	36	12	0.000625298	0.004300211	3.38E-03	8.84E+04	2.47E+04	9258.907209	479477.6477	253337.6713	165602.3364
404	24	9	0.000668255	0.003082423	3.23E-03	4.45E+04	1.43E+04	8586.84717	186595.0024	115531.9903	118743.8814
405	36	6	0.00050689	0.001326629	1.88E-03	1.62E+04	5.66E+03	3231.836502	49772.54408	30656.5034	30777.57579
406	3.00E+01	12	0.000869926	0.005851179	2.96E-03	2.05E+05	5.40E+04	17191.90335	1153501.859	556850.8857	307999.2452
407	24	9	0.000541541	0.003781677	2.07E-03	1.14E+05	3.42E+04	14463.71628	529954.7932	290165.6073	204616.0653
408	36	9	0.000857527	0.002028789	1.22E-03	4.16E+04	1.28E+04	5287.512403	187607.7259	103286.9605	74008.46289
409	24	9	0.00070499	0.001942219	2.47E-03	1.55E+04	5.29E+03	4212.395118	60663.15337	40756.77945	56628.00038
410	36	9	0.000844043	0.002469827	2.39E-03	4.02E+04	1.25E+04	5727.957619	175953.0747	100888.7591	80249.8766
411	3.60E+01	12	0.000525714	0.005497044	3.46E-03	1.65E+05	4.39E+04	13854.06581	942030.8323	450652.3706	247169.3275
412	24	12	0.000537757	0.003965513	3.18E-03	6.01E+04	1.82E+04	9399.10404	306222.5765	183588.9312	168466.1521
413	36	12	0.000646633	0.001910263	2.70E-03	1.12E+04	3.59E+03	2390.744131	56127.06387	36162.25334	42658.97766
414	30	6	0.000643954	0.004664351	2.15E-03	2.30E+05	9.18E+04	28942.25958	1410974.79	629869.8685	296230.2123
